timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-15T11:34:34,codecarbon,c70fde14-ebd2-4d31-a18a-378d42b5b41f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.41537199499999,6.892161395051047e-06,1.8420667836663718e-07,7.5,0.0,4.333890438079834,7.794768407499929e-05,0,4.504097373565126e-05,0.00012298865781065055,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.2513,48.9484,11.55704116821289,machine,N,1.0
