timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-15T12:05:43,codecarbon,28459bb7-b12c-4476-bfdd-b80fe8a32c46,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.933400509999956,2.3823826691643307e-06,1.842038887856523e-07,7.5,0.0,4.333890438079834,2.6944061758333268e-05,0,1.5568878678939532e-05,4.2512940437272804e-05,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.2513,48.9484,11.55704116821289,machine,N,1.0
