timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-14T11:30:10,codecarbon,b553539d-9c67-4613-af66-6f29e2eebbf2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2709.2762472279974,0.0004341985989153,1.6026368642163665e-07,7.5,0.0,2.798269271850586,0.0056430950900228,0,0.002105055285882,0.0077481503759049,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,4,Intel(R) Core(TM) i5-5300U CPU @ 2.30GHz,,,2.3623,48.9275,7.462051391601562,machine,N,1.0
2024-09-14T17:59:24,codecarbon,667a36f1-d62d-480b-942a-35d495a3f4a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2733.582807193001,0.00043810585540629657,1.6026800221800073e-07,7.5,0.0,2.798269271850586,0.005693915779927067,0,0.0021239584756145412,0.007817874255541615,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,4,Intel(R) Core(TM) i5-5300U CPU @ 2.30GHz,,,2.3623,48.9275,7.4620513916015625,machine,N,1.0
