timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-14T19:10:45,codecarbon,a173f7d6-f24e-45ee-847f-6f07dc9ab198,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2522.7870637860033,0.0004043311663534659,1.6027161870200692e-07,7.5,0.0,2.798269271850586,0.005254925675895765,0,0.0019602488695719656,0.007215174545467725,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,4,Intel(R) Core(TM) i5-5300U CPU @ 2.30GHz,,,2.3623,48.9275,7.4620513916015625,machine,N,1.0
