timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-15T11:56:17,codecarbon,e85df86a-0b94-4a96-9900-dd014b734ec0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.92912622699987,4.407894442148034e-06,1.8420624306684835e-07,7.5,0.0,4.333890438079834,4.985164944166532e-05,0,2.88059718961179e-05,7.865762133778322e-05,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.2513,48.9484,11.55704116821289,machine,N,1.0
