timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-15T12:07:15,codecarbon,2d9ab4e7-5b88-4785-8712-9660a350c8de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,87.02550072000031,1.603075068442143e-05,1.8420750873930017e-07,7.5,0.0,4.333890438079834,0.0001813013147479,0,0.0001047628670615,0.0002860641818094,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.2513,48.9484,11.55704116821289,machine,N,1.0
2024-09-18T22:55:27,codecarbon,d2f5170c-6e86-4bf4-bf7b-42fee2711945,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.262816043000155,2.443087399356249e-06,1.8420578189694945e-07,7.5,0.0,4.333894729614258,2.763045591875036e-05,0,1.596574314540583e-05,4.359619906415619e-05,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.2513,48.9484,11.557052612304688,machine,N,1.0
2024-09-18T23:03:40,codecarbon,350b5df3-758e-489d-b4d8-07b37ce4c6ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.178899557000022,2.980199392596052e-06,1.842028490316344e-07,7.5,0.0,4.333894729614258,3.3705327741666715e-05,0,1.9475481919391694e-05,5.31808096610584e-05,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.2513,48.9484,11.557052612304688,machine,N,1.0
