timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-15T12:05:43,codecarbon,28459bb7-b12c-4476-bfdd-b80fe8a32c46,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.933400509999956,2.3823826691643307e-06,1.842038887856523e-07,7.5,0.0,4.333890438079834,2.6944061758333268e-05,0,1.5568878678939532e-05,4.25129404372728e-05,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.2513,48.9484,11.55704116821289,machine,N,1.0
2024-09-18T22:55:08,codecarbon,d73d013e-4f8a-4b11-8b66-de6882c838d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.85543590800012,6.973217328487249e-06,1.842064993105409e-07,7.5,0.0,4.333894729614258,7.886472905833319e-05,0,4.557034880685438e-05,0.0001244350778651,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.2513,48.9484,11.557052612304688,machine,N,1.0
2024-09-18T23:03:19,codecarbon,fc6d1bfe-d3b0-4022-ac5c-98ecd3f7bd28,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.8589659510003,2.7371214486382595e-06,1.8420672459068373e-07,7.5,0.0,4.333894729614258,3.095583972708387e-05,0,1.7887313231360415e-05,4.884315295844429e-05,France,FRA,île-de-france,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.2513,48.9484,11.557052612304688,machine,N,1.0
2024-09-22T17:16:50,codecarbon,8416c9ab-b8d5-4b22-914c-616d570f13b7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.80785435499979,5.306607935182817e-06,1.8420698292171906e-07,7.5,0.0,4.333893299102783,6.001572386041639e-05,0,3.467918388566788e-05,9.469490774608426e-05,France,FRA,,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.3387,48.8582,11.557048797607422,machine,N,1.0
2024-09-22T17:19:12,codecarbon,9e0a00c7-94d2-4a33-a7bf-e49bbe4a89e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.827319025999941,2.731302138330279e-06,1.8420741696734903e-07,7.5,0.0,4.333893299102783,3.088993074999991e-05,0,1.7849378272828457e-05,4.8739309022828365e-05,France,FRA,,,,Linux-6.8.0-40-generic-x86_64-with-glibc2.35,3.11.5,2.7.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.3387,48.8582,11.557048797607422,machine,N,1.0
